案号,案由,命中罪名类别,命中关键词,犯罪人的年龄,受教育程度,案件地点,涉案金额_元,案件严重程度,审判时间,罚金金额_元
（2018）粤73民终4384号,著作权权属、侵权纠纷,侵犯知识产权罪,知识产权|著作权,,,住所地广东省,2400.0,严重,2019-01-15,
（2019）赣0191执114号,合同、无因管理、不当得利纠纷,侵犯知识产权罪,著作权,,,江西省,80000.0,,2019-01-31,
（2019）京02民终728号,合同纠纷,危害税收征管罪,税,,,北京市,156516.0,,2019-01-28,
（2019）皖1122刑初3号,拒不支付劳动报酬,金融诈骗罪,诈骗,,小学,安徽省,270000.0,特别严重,2019-01-18,20000.0
（2019）云71刑更49号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,现在中华人民共和国云南省,,,2019-01-25,
（2018）冀01民终10537号,建设工程施工合同纠纷,危害税收征管罪,税,,,住所地北京市,10727279.0,数额较大,2019-01-15,
（2019）皖1125执209号之二,租赁合同纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,定远县,12300.0,,2019-01-07,
（2018）鄂01民终11121号,劳动合同纠纷,侵犯知识产权罪,商业秘密,,,住所地武汉市,330000.0,,2019-01-16,
（2019）辽0102民初1347号,合同纠纷,危害税收征管罪,税,,,住所地沈阳市,179634.0,,2019-01-28,
（2019）赣01刑更77号,走私、贩卖、运输、制造毒品,走私罪,走私,,,江西省,20000.0,,2019-01-30,20000.0
（2018）川0112民初4767号,劳动争议,危害税收征管罪,税,,,住所地四川省,53300.0,,2019-01-03,
（2019）豫07刑更90号,组织、领导、参加黑社会性质组织,侵犯财产罪,敲诈勒索,,初中,河南省,,,2019-01-30,
（2019）赣01刑更599号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,江西省,6000.0,,2019-01-30,6000.0
（2019）川01刑更939号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,四川省,50000.0,,2019-01-24,
（2018）豫民终1895号,侵害商标权纠纷,侵犯知识产权罪,知识产权,,,住所地山东省,20000.0,情节严重,2019-01-28,
（2018）川0108刑初849号,抢劫,侵犯财产罪,敲诈勒索,,小学,成都市成华区,2000.0,,2019-01-24,2000.0
（2018）粤0605民初20873号,租赁合同纠纷,危害税收征管罪,税,,,广东省,400000.0,严重,2019-01-18,
（2019）吉01刑更552号,走私、贩卖、运输、制造毒品；非法持有、私藏枪支、弹药,走私罪,走私,,初中,吉林省,66000.0,,2019-01-29,
（2019）黑01刑更443号,诈骗,金融诈骗罪,诈骗,,高中,黑龙江省,4000.0,,2019-01-25,4000.0
（2018）渝0106执恢604号之三,保证合同纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪,税|股票,,,住所地重庆市,17655966.0,,2019-01-21,
（2018）鲁0704民初287号,机动车交通事故责任纠纷,危害税收征管罪,税,,,潍坊市坊子区,124745.0,,2019-01-24,
（2019）浙刑更25号,走私、贩卖、运输、制造毒品,走私罪,走私,,,浙江省,,,2019-01-28,
（2018）浙0103民初3849号,特许经营合同纠纷,侵犯知识产权罪,知识产权,,,杭州市下城区,500000.0,严重,2019-01-07,
（2019）渝04民初1289号,侵害作品放映权纠纷,侵犯知识产权罪,著作权,,,住所地上海市,2000.0,,2019-01-21,
（2018）豫1322民初2463号,民间借贷纠纷,破坏金融管理秩序罪,非法集资,,,河南省,120000.0,,2019-01-04,
（2019）湘07刑更310号,职务侵占,贪污贿赂罪,职务侵占,,初中,湖南省,,,2019-01-16,
（2019）鲁01执异14号,金融不良债权追偿纠纷,危害税收征管罪,税,,,住所地济南市,98000000.0,,2019-01-16,
（2018）云01刑终721号,行贿,妨害对公司企业的管理秩序罪|贪污贿赂罪,行贿,,初中,云南省,,,2019-01-18,
（2018）沪02民申851号,排除妨害纠纷,金融诈骗罪|危害税收征管罪|扰乱市场秩序罪,合同诈骗|税|诈骗,,,住所地上海市,1650000.0,,2019-01-30,
（2019）浙0127执164号之二,金融借款合同纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,浙江省,51175.0,,2019-01-14,
（2019）赣08刑终87号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,江西省,10000.0,情节严重,2019-01-28,10000.0
（2019）湘01刑更309号,走私、贩卖、运输、制造毒品,走私罪,走私,,,湖南省,,,2019-01-14,5000.0
（2018）陕0803民初1811号,民间借贷纠纷,破坏金融管理秩序罪,非法集资,,,陕西省,120000.0,,2019-01-16,
（2019）辽01刑更324号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,辽宁省,,,2019-01-22,
（2018）苏13民终4511号,房屋买卖合同纠纷,危害税收征管罪,税,,,江苏省,260000.0,严重,2019-01-28,
（2019）湘0221执异1号,民间借贷纠纷,危害税收征管罪,税,,,湖南省株洲县,458000.0,,2019-01-24,
（2018）京73行初7434号,行政裁决,侵犯知识产权罪,知识产权|著作权,,,住所地北京市,,,2019-01-15,
（2019）云29刑更109号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,云南省,30000.0,情节严重,2019-01-15,30000.0
（2018）粤06民终12468号,合伙协议纠纷,妨害对公司企业的管理秩序罪,欺诈,,,广东省,2000000.0,严重,2019-01-07,
（2019）鲁01刑更213号,抢劫；盗窃；走私、贩卖、运输、制造毒品,走私罪,走私,,小学,山东省,,,2019-01-30,54000.0
（2018）豫0105民初33128号,金融借款合同纠纷,危害税收征管罪,税,,,自由贸易试验区,200000.0,,2019-01-24,
（2018）粤0306执9880号,租赁合同纠纷,妨害对公司企业的管理秩序罪,股票,,,住址广西河池市,,,2019-01-17,
（2019）川0781执298号,建设工程施工合同纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,四川省江油市,262079.0,,2019-01-23,
（2019）浙0203民初1391号,民间借贷纠纷,破坏金融管理秩序罪,非法吸收公众存款,,,宁波市海曙区,500000.0,,2019-01-30,
（2018）渝0120民初8519号,房屋买卖合同纠纷,危害税收征管罪,税,,,住所地重庆市,260000.0,,2019-01-16,
（2019）粤16刑更180号,贪污,贪污贿赂罪,贪污,,大专,广东省,,,2019-01-21,
（2018）辽0727民初972号,机动车交通事故责任纠纷,危害税收征管罪,税,,,户籍地北票市,1024976.0,严重,2019-01-18,
（2018）粤1971民初32863号,买卖合同纠纷,危害税收征管罪,税,,,住所地上海市,163450.0,,2019-01-29,
（2018）辽0115执1790号,买卖合同纠纷,侵犯知识产权罪,知识产权,,,住所地沈阳市,,,2019-01-17,
（2019）浙0225执543号,民间借贷纠纷,危害税收征管罪|侵犯知识产权罪,知识产权|税,,,浙江省象山县,80000.0,,2019-01-21,
（2019）粤0784刑初28号,敲诈勒索,侵犯财产罪,敲诈勒索,,初中,住址广东省,200000.0,特别严重,2019-01-24,50000.0
（2018）豫01民终20526号,申请执行人执行异议之诉,侵犯知识产权罪,著作权,,,河南省,672320.0,,2019-01-14,
（2018）苏0412刑初1613号,生产、销售假药,生产销售伪劣商品罪,假药,,,江苏省,,,2019-01-03,5000.0
（2018）豫1303执3204号,相邻采光、日照纠纷,破坏金融管理秩序罪,非法集资,,,河南省,14000.0,,2019-01-31,
（2019）辽01民终1466号,合同纠纷,妨害对公司企业的管理秩序罪|金融诈骗罪|扰乱市场秩序罪,合同诈骗|欺诈|诈骗,,,住所地沈阳市,2238.0,,2019-01-28,
（2019）鄂0891刑更19号,寻衅滋事；敲诈勒索,侵犯财产罪,敲诈勒索,,初中,湖北省,2000.0,,2019-01-16,2000.0
（2019）皖0311执95号,劳动争议,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,107292.0,,2019-01-28,
（2019）黑1102刑初13号,生产、销售假药,生产销售伪劣商品罪,假药,,中专,户籍地黑河市,141293.0,,2019-01-30,369000.0
（2018）鄂0112民初2678号,融资租赁合同纠纷,危害税收征管罪,税,,,湖北省,14599.0,,2019-01-14,
（2018）粤1423民初1562号,生命权、健康权、身体权纠纷,侵犯知识产权罪,著作权,,,广东省,3866446.0,,2019-01-30,
（2019）川09民抗1号,民间借贷纠纷,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿|贪污,,,四川省,,,2019-01-28,
（2019）赣0602行审51号,其他行政行为,危害税收征管罪,税,,,住所地鹰潭市,,,2019-01-25,
（2019）皖0503执恢37号之十三,,妨害对公司企业的管理秩序罪,债券|股票,,,马鞍山市,1316.0,,2019-01-30,
（2019）鲁09刑更88号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,初中,山东省,100000.0,,2019-01-28,100000.0
（2019）湘0103民初217号,买卖合同纠纷,危害税收征管罪,税,,,湖南省长沙市天心区,606723.0,,2019-01-31,
（2018）湘0221民初1300号,建设工程分包合同纠纷,危害税收征管罪,税,,,湖南省,11000.0,,2019-01-31,
（2019）鲁06刑更30号,走私、贩卖、运输、制造毒品,走私罪|危害税收征管罪,税|走私,,中专,山东省,,,2019-01-29,20000.0
（2018）粤73民终3582号,著作权权属、侵权纠纷,侵犯知识产权罪,知识产权|著作权,,,住所地广东省,800.0,,2019-01-04,
（2018）苏0213民初9451号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地无锡市,49340.0,,2019-01-15,
（2019）辽01民特8号,申请撤销仲裁裁决,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿,,,辽宁省沈阳市,16032.0,,2019-01-30,
（2019）鲁1525行审14号,行政处罚,危害税收征管罪,税,,,山东省,100000.0,,2019-01-23,100000.0
（2018）沪01民终9928号,票据利益返还请求权纠纷；返还原物纠纷,金融诈骗罪|危害税收征管罪,税|诈骗,,,住所地上海市,70000.0,,2019-01-03,
（2018）粤0305民初20416号,著作权权属、侵权纠纷,侵犯知识产权罪,知识产权|著作权,,,文书内容广东省,90000.0,,2019-01-08,
（2019）辽01刑更249号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,辽宁省,,,2019-01-22,
（2018）苏01民特278号,申请撤销仲裁裁决,妨害对公司企业的管理秩序罪,欺诈,,,住所地南京市,2625.0,,2019-01-28,
（2017）吉0105民初2305号,返还原物纠纷,危害税收征管罪,税,,,长春市,35000.0,严重,2019-01-13,
（2018）浙0110民初17745号,著作权权属、侵权纠纷,侵犯知识产权罪,知识产权|著作权,,,浙江省杭州市余杭区,100000.0,严重,2019-01-03,
（2019）黑0521执62号之四,健康权纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,集贤县,2500.0,,2019-01-11,
（2018）云0103民初7417号,金融借款合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住址昆明市,276654.0,,2019-01-30,
（2018）冀1102民初3971号,确认合同效力纠纷,妨害对公司企业的管理秩序罪,欺诈,,,河北省,1000000.0,,2019-01-09,0.0
（2019）豫08刑更258号,受贿；私放在押人员,妨害对公司企业的管理秩序罪|破坏金融管理秩序罪|贪污贿赂罪,受贿|非法吸收公众存款,,初中,河南省,16500.0,,2019-01-31,
（2018）湘1021行初242号,劳动和社会保障行政管理（劳动、社会保障）,妨害对公司企业的管理秩序罪,欺诈,,,住所地湖南省,11983.0,,2019-01-24,
（2019）川14刑更77号,诈骗,金融诈骗罪,诈骗,,小学,四川省,210.0,,2019-01-22,100000.0
（2019）皖1103执147号,民间借贷纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,安徽省,23490.0,,2019-01-18,
（2019）云71刑更86号,走私、贩卖、运输、制造毒品,走私罪,走私,,中专,云南省,,,2019-01-25,
（2018）苏1112民初1386号,建设工程分包合同纠纷,危害税收征管罪,税,,,住所地江苏省,4600000.0,,2019-01-24,
（2018）沪01民特587号,申请撤销仲裁裁决,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿,,,住所地上海市,106000.0,,2019-01-02,
（2019）皖0304执23号之二,,妨害对公司企业的管理秩序罪,债券|股票,,,住所地安徽省,150000.0,,2019-01-09,
（2019）豫1724执异7号,机动车交通事故责任纠纷,危害税收征管罪,税,,,河南省,206717.0,,2019-01-25,
（2019）皖0322执85号,合同、无因管理、不当得利纠纷,破坏金融管理秩序罪,非法吸收公众存款,,,安徽省,,,2019-01-22,
（2018）闽0603刑初136号,信用卡诈骗,金融诈骗罪,诈骗,,中专,户籍地福建省,,,2019-01-28,
（2019）湘07刑更87号,合同诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,小学,湖南省,6000.0,,2019-01-16,50000.0
（2019）浙01刑更407号,受贿,妨害对公司企业的管理秩序罪|贪污贿赂罪,受贿,,,户籍地浙江省,120000.0,,2019-01-30,
（2019）京02刑终105号,故意伤害,金融诈骗罪,诈骗,,小学,北京市,,数额较大,2019-01-31,4000.0
（2019）辽03刑更216号,诈骗,金融诈骗罪,诈骗,,初中,辽宁省,200000.0,,2019-01-29,200000.0
（2018）粤01民终20817号,劳动争议,妨害对公司企业的管理秩序罪,欺诈,,,广东省广州市,253600.0,严重,2019-01-11,
（2018）浙0226刑再3号,敲诈勒索,侵犯财产罪|贪污贿赂罪,敲诈勒索|贿赂,,小学,浙江省宁海县,1000000.0,数额巨大,2019-01-09,11000.0
（2019）苏04刑更243号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,江苏省,,,2019-01-25,16000.0
（2019）云03刑更413号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,云南省,,,2019-01-22,
（2018）粤20民终6376号,房屋租赁合同纠纷,危害税收征管罪,税,,,住所地湖南省,88650.0,,2019-01-15,
（2018）湘0224民初1662号,合同纠纷,危害税收征管罪,税,,,住所地茶陵县,25000.0,,2019-01-22,
（2019）湘07刑更92号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,湖南省,,,2019-01-16,
（2019）云23刑更50号,走私、贩卖、运输、制造毒品,走私罪,走私,,文盲,云南省,10000.0,,2019-01-14,10000.0
（2019）皖01刑更256号,走私、贩卖、运输、制造毒品,走私罪,走私,,小学,安徽省,,,2019-01-31,7000.0
（2019）豫07刑更356号,诈骗,金融诈骗罪,诈骗,,小学,河南省,,,2019-01-29,100000.0
（2018）川0106民初12109号,劳动争议,危害税收征管罪,税,,,成都市金牛区,290000.0,严重,2019-01-18,
（2019）津0103民初293号,货运代理合同纠纷,危害税收征管罪,税,,,住所地天津市,79060.0,,2019-01-11,
（2018）冀10民终7155号,合伙协议纠纷,危害税收征管罪,税,,,河北省,42000000.0,,2019-01-25,
（2019）浙0203刑初28号,诈骗,金融诈骗罪,诈骗,,小学,浙江省,9408.0,特别严重,2019-01-18,5000.0
（2019）吉01刑更702号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,吉林省,8200.0,,2019-01-25,
（2018）鄂0116刑初866号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,湖北省,300.0,,2019-01-09,3000.0
（2019）陕06刑更261号,走私、贩卖、运输、制造毒品,走私罪,走私,,,陕西省,5000.0,,2019-01-31,5000.0
（2019）湘1002刑初27号,盗窃；诈骗,金融诈骗罪,诈骗,,,湖南省,1300.0,特别严重,2019-01-31,5000.0
（2019）粤0606刑初204号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,户籍地四川省,600.0,情节严重,2019-01-30,10000.0
（2019）渝0108民初18号,金融借款合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,住所地重庆市,36593.0,,2019-01-28,
（2019）云71刑更162号,走私、贩卖、运输、制造毒品,走私罪,走私,,文盲,现在中华人民共和国云南省,30000.0,,2019-01-25,
（2018）内04民终2504号,排除妨害纠纷,妨害对公司企业的管理秩序罪|危害税收征管罪|贪污贿赂罪,受贿|税,,,住所地内蒙古自治区,850000.0,,2019-01-14,
（2019）辽0204执80号,,妨害对公司企业的管理秩序罪,债券|股票,,,大连市,20200.0,,2019-01-03,
（2019）粤02刑更4号,职务侵占,贪污贿赂罪,职务侵占,,中专,户籍地湖北省,50000.0,,2019-01-29,
（2017）鲁1702刑初676号,信用卡诈骗；伪造、变造、买卖国家机关公文、证件、印章,金融诈骗罪,诈骗,,初中,山东省,77672.0,数额较大,2019-01-10,20000.0
（2018）沪0112民初35160号,劳动合同纠纷,贪污贿赂罪,职务侵占,,,上海市,95391.0,严重,2019-01-09,
（2018）浙1022刑初346号,合同诈骗,金融诈骗罪|危害税收征管罪|扰乱市场秩序罪,合同诈骗|税|诈骗,,初中,浙江省,1761096.0,特别严重,2019-01-29,220000.0
（2019）湘06刑更28号,走私、贩卖、运输、制造毒品,走私罪,走私,,初中,湖南省,8000.0,,2019-01-31,8000.0
（2019）皖1181执185号,民间借贷纠纷,妨害对公司企业的管理秩序罪,债券|股票,53.0,,安徽省,4000000.0,,2019-01-10,
（2019）吉0881执176号,借款合同纠纷,妨害对公司企业的管理秩序罪,欺诈,,,洮南市,100000.0,,2019-01-22,
（2018）苏0509民初9200号,建设工程施工合同纠纷,危害税收征管罪,税,,中学,住所地苏州市,28015605.0,,2019-01-22,
（2019）辽0204执72号,,妨害对公司企业的管理秩序罪,债券|股票,,,大连市,52680.0,,2019-01-03,
2019）内0104刑初7号,非法拘禁,金融诈骗罪,诈骗,,初中,呼和浩特市,,较轻,2019-01-24,
（2019）川1304执67号,不当得利纠纷,妨害对公司企业的管理秩序罪,债券|股票,,,住所地四川省,1160000.0,,2019-01-07,
（2019）鄂01民终398号,劳动争议,危害税收征管罪,税,,,湖北省武汉市,20000.0,,2019-01-29,
（2019）陕06刑更311号,诈骗,金融诈骗罪|扰乱市场秩序罪,合同诈骗|诈骗,,,陕西省,341654.0,,2019-01-31,50000.0
